delivery_date,vehicle_registration_number,product_name,product_item_name,quantity,weight
2026-02-12,KBS 419T,Techpak Clear Plastic Cups,200ml x 25pcs,10.0,0.1
2026-02-12,KCR 382A,Daima Milk Drink,Vanilla 240ml x 24pcs,1.0,5.76
2026-02-12,KCQ 720Y,Kensalt,2kg x 10pcs,1.0,20.0
2026-02-12,KCR 398A,Minute Maid Mango Juice,400ml x 12pcs,5.0,24.0
2026-02-12,KDK 324S,Predator Gold Energy Drink,400ml x 12pcs,19.0,91.2
2026-02-12,KCR 383A,Acacia Kids Fruit Drink ,Blackcurrant 200ml x 12 Pouches,1.0,2.75
2026-02-12,KCR 383A,Royco Mchuzi Mix - Beef Original,5g x 24 sachets (2 strips),1.0,0.5
2026-02-12,KCE 477L,Softcare Diapers Gold - Low Count,12 packets x 9pcs - Medium - Bale,1.0,3.5
2026-02-12,KCX 077s,Fruit Drops,Assorted 1pkt x 75pcs,1.0,0.29
2026-02-12,KDD 288Y,Mara Moja Tablets,1 packet x 100pcs,1.0,0.12
2026-02-12,KCR 383A,Soko Home Baking Flour,2kg x 12 pkts - Bale,6.0,144.0
2026-02-12,Kbn 692W,Kotex Ultra Thin Sanitary Pads Night,7 x 4 packets	,0.0,0.0
2026-02-12,KBS 871Z,Fanta Orange,2L x 6pcs,13.0,156.0
2026-02-12,KCX 077s,Power Play  Energy Drink,400ml x 12pcs,1.0,4.8
2026-02-12,KDH 265A,Mount Kenya Milk,ESL 21pcs x 200ml,39.0,163.8
2026-02-12,KDL 256f,Softcare  Space Diapers  - Jumbo,Medium - 1 packet x 72 pcs,1.0,2.2
2026-02-12,KCR 378A,Raha Drinking Chocolate,4 x 24 x 16gms,1.0,1.0
2026-02-12,KCR 383A,Gofrut Mango Juice,1L x 6pcs,1.0,6.0
2026-02-12,KDH 265A,Acacia Kids Fruit Drink ,Blackcurrant 200ml x 12 Pouches,1.0,2.75
2026-02-12,KDK 404Q,SunVeat Happy Happy Chocolate Cream Biscuits,60 x 2pcs,1.0,1.2
2026-02-12,KCY 427Y,Quencher Life Water,1L x 12 bottles,1.0,12.2
2026-02-12,KCL 309P,Master Chef Wheat Flour,2kg x 12 packets,1.0,24.0
2026-02-12,KCR 385a,Sokoni Steelwool,5 pieces x 1 pack (Convenience),5.0,0.5
2026-02-12,KAY 414M,Indomie Noodles Beef,Jumbo 120g x 20 Carton,1.0,2.4
2026-02-12,KCU 273E,Coca-Cola,350ml x 12pcs,7.0,29.4
2026-02-12,KCU 273E,Minute Maid Tropical Juice,1L x 12pcs,2.0,24.0
2026-02-12,KCR 398A,Blue Band Margarine Original,30g x 12 sachets,0.0,0.0
2026-02-12,KCL 309P,Ajab Home Baking Flour,2kg x 12 Packets,5.0,120.0
2026-02-12,KDG 776T,Yoghurt Toffee,1pkt x 80pcs,3.0,0.42
2026-02-12,KDG 776T,Colgate Regular,15g x 24pcs,1.0,0.36
2026-02-12,KBS 016T,Fahari ya Kenya,15g x 20pcs,1.0,0.3
2026-02-12,KCX 077s,Choco Cream,1pkt x 80pcs,0.0,0.0
2026-02-12,KDK 404Q,Brown Plain Paper Bag,1kg x 50pcs,1.0,0.4
2026-02-12,kcr 384a,Minute Maid Mango Juice,400ml x 12pcs,1.0,4.8
2026-02-12,KCR 380A,Soko Home Baking Flour,2kg x 12 pkts - Bale,6.0,144.0
2026-02-12,KDD 288Y,Sta-Soft,Spring Fresh 20ml x 24pcs,1.0,0.48
2026-02-12,KCR 381a,Sumo Premium Candles,12 Packets X 8Pcs,1.0,2.88
2026-02-12,KBT 141D,Predator Gold Energy Drink,400ml x 12pcs,74.0,355.2
2026-02-12,KBS 871Z,Minute Maid Orange Pulpy,400ml x 12pcs,1.0,4.8
2026-02-12,KCG 013L,Sossi Classic Chunks,35g x 12 packets,2.0,0.84
2026-02-12,KCR 398A,SunVeat Happy Happy Strawberry Cream Biscuits,60 x 2pcs,1.0,1.2
2026-02-12,KCE 477L,Kiwi Shoe Polish-Black,25ml x 12 pcs,1.0,0.3
2026-02-12,KBT 141D,Colgate Herbal,35g x 12pcs,1.0,0.42
2026-02-12,KCR 381a,Safari Lemonade,300ml x 12 bottles,8.0,36.8
2026-02-12,KCR 381a,Schweppes Novida Pineapple,350ml x 12pcs,9.0,37.8
2026-02-12,KDD 288Y,Daima ESL Milk,500ml x 18 packets,1.0,9.0
2026-02-12,KCR 383A,Ajab Home Baking Flour,2kg x 12 Packets,16.0,384.0
2026-02-12,KDL 256f,Classic Multipurpose Soap,Natural 1kg x 10pcs,5.0,50.0
2026-02-12,KDH 265A,Fanta Blackcurrant,350ml x 12pcs,4.0,16.8
2026-02-12,KCY 427Y,Fanta Orange,1L x 12pcs,5.0,61.0
2026-02-12,KDD 288Y,Chapa Mandashi Baking Powder,100g x 12pcs,1.0,1.2
2026-02-12,KCU 273E,Softcare Diapers Gold - High Count,Large - 1 packet x 40pcs,3.0,4.26
2026-02-12,Kbn 692W,Jellypop Ready to Eat Jelly,Strawberry 30g x 24 cups,1.0,0.9
2026-02-12,KBS 016T,Sokoni Steelwool,75g - 12 pieces x 1 outer,5.0,4.5
2026-02-12,KBS 016T,Nuvita Wafers Assorted Flavours,9g x 6 x 12,1.0,0.65
2026-02-12,KCQ 720Y,Brown Plain Paper Bag,1kg x 50pcs,1.0,0.4
2026-02-12,KCE 477L,Softcare Diapers Gold - High Count,Large - 1 packet x 40pcs,2.0,2.84
2026-02-12,KCR 380A,SunVeat Happy Happy Orange Cream Biscuits,60 x 2pcs,1.0,1.2
2026-02-12,KCU 273E,Kisskids Diapers Dark Blue High Count,Large 1pkt x 40pcs,0.0,0.0
2026-02-12,KBS 871Z,Blue Band Margarine Original,100g x 2 tubs,0.0,0.0
2026-02-12,KCQ 720Y,Afia Mango,1L x 6pcs,0.0,0.0
2026-02-12,KCG 013L,Daima ESL Milk,500ml x 18 packets,2.0,18.0
2026-02-12,KCL 309P,Nuvita Vitamilk,60x5pcs Carton,3.0,4.14
2026-02-12,KCL 309P,Eveready Heavy Duty Batteries -Red,AAA-10Pairs X 2pcs,0.0,0.0
2026-02-12,KCQ 720Y,Chapa Mandashi Baking Powder,100g x 12pcs,1.0,1.2
2026-02-12,KCQ 720Y,ENO Lemon,1 packet x 48 pcs,1.0,0.23
2026-02-12,KCY 427Y,Fanta Blackcurrant,500ml x 12pcs,3.0,18.0
2026-02-12,KCR 380A,Chapa Mandashi Baking Powder,100g x 12pcs,1.0,1.2
2026-02-12,KCR 385a,Softcare Baby Wipes,80pcs x 12pkts,1.0,7.8
2026-02-12,KCR 398A,Daima Milk Drink,Strawberry 240ml x 24pcs,1.0,5.76
2026-02-12,KCX 077s,Rhino Matchbox,10 x 10 x 1 Outer,1.0,0.8
2026-02-12,KCR 380A,Fanta Orange,350ml x 12pcs,5.0,21.0
2026-02-12,KDH 265A,Daima ESL Milk,200ml x 21 packets,1.0,4.2
2026-02-12,KDK 324S,Dasani Water,500ml x 12pcs,2.0,12.0
2026-02-12,KCX 077s,Postman Cooking Oil,20 Litre Jerrycan,2.0,40.0
2026-02-12,KCU 273E,Club Soda Pineapple,350ml x 12pcs ,1.0,4.2
2026-02-12,KBS 016T,Minute Maid Mango Juice,400ml x 12pcs,4.0,19.2
2026-02-12,KCE 477L,Mount Kenya Milk,ESL 21pcs x 200ml,7.0,29.400000000000002
2026-02-12,KDG 776T,Kleesoft Anti Bacterial Hand Wash Detergent ,1kg x 6 packets,1.0,6.0
2026-02-12,KDL 256f,Minute Maid Apple Juice,400ml x 12pcs,5.0,24.0
2026-02-12,kcr 384a,Quencher Life Water,500ml x 24 bottles,1.0,12.0
2026-02-12,KCY 427Y,Fahari ya Kenya,100g x 10 pcs,2.0,2.0
2026-02-12,KCY 427Y,Classic Lily Fresh Detergent Powder,200gm X 1 Pc,6.0,1.2000000000000002
2026-02-12,KBS 871Z,Coca-Cola,2L x 6pcs,12.0,144.0
2026-02-12,KCE 477L,Quencher Cordial Pineapple,1 Ltr x 12 pcs,1.0,12.0
2026-02-12,KCL 309P,Soko Maize Flour,1kg x 24 Packets,2.0,48.0
2026-02-12,KCL 309P,Minute Maid Tropical Juice,1L x 12pcs,1.0,12.0
2026-02-12,KCG 013L,Coca-Cola,500ml x 12pcs,5.0,30.0
2026-02-12,KCQ 720Y,Club Soda Pineapple,2ltr x 6pcs,1.0,12.0
2026-02-12,KCQ 720Y,210 Maize Flour,2kg x 12 packets,1.0,24.0
2026-02-12,KBT 141D,Doffi Washing Detergent - Pink,10kg x 1 pc,1.0,10.0
2026-02-12,KCY 427Y,Nuvita Strawberry Cream Biscuits ,60 x 2pcs,2.0,2.76
2026-02-12,KCY 042Y,Sunveat Wafers Assorted,15g x 72pcs,2.0,2.4
2026-02-12,KCR 378A,Predator Gold Energy Drink,400ml x 12pcs,42.0,201.6
2026-02-12,KCR 385a,Jellypop Ready to Eat Jelly,Strawberry 30g x 24 cups,1.0,0.9
2026-02-12,KCL 309P,Coca-Cola,2L x 6pcs,5.0,60.0
2026-02-12,KCL 309P,MacCoffee  Kenyan Kahawa,25g x 12pcs,1.0,0.3
2026-02-12,KCR 398A,Dasani Water,500ml x 12pcs,6.0,36.0
2026-02-12,KCR 381a,Daima Milk Drink,Strawberry 240ml x 24pcs,0.0,0.0
2026-02-12,KCR 385a,ENO Lemon,1 packet x 48 pcs,1.0,0.23
2026-02-12,KDG 776T,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,1.0,10.0
2026-02-12,KCL 309P,Quencher Life Water,500ml x 24 bottles,1.0,12.0
2026-02-12,KCE 477L,OMO Extra Fresh,40g x 24 sachets (2 strips),1.0,0.96
2026-02-12,KBS 016T,Postman Cooking Oil,20 Litre Jerrycan,12.0,240.0
2026-02-12,KCY 427Y,Versman Extreme Ice Lotion,200ml x 6pcs,0.0,0.0
2026-02-12,KDL 256f,Kabras Sugar,1kg x 20 Packets,1.0,20.0
2026-02-12,KCR 378A,Sta-Soft,Lavender Dream 20ml x 24pcs,1.0,0.48
2026-02-12,KCR 378A,210 Maize Flour,1kg x 24 packets,1.0,24.0
2026-02-12,KBS 419T,Minute Maid Tropical Juice,1L x 12pcs,3.0,36.0
2026-02-12,KBT 141D,Action Tablets,1 Packet x 100pcs,1.0,1.0
2026-02-12,KCR 382A,Minute Maid Orange Pulpy,400ml x 12pcs,2.0,9.6
2026-02-12,KCR 383A,Yoghurt Toffee,1pkt x 80pcs,1.0,0.14
2026-02-12,KBT 141D,Kiwi Shoe Polish-Black,25ml x 12 pcs,1.0,0.3
2026-02-12,KCX 077s,Sossi Beef Chunks,70g x 12 packets,1.0,0.84
2026-02-12,KBS 871Z,Monster Energy,Original - 500ml x 4 cans,5.0,10.0
2026-02-12,KCG 013L,SunVeat Ginger Nuts Biscuits,60 x 3pcs,2.0,2.4
2026-02-12,KCY 427Y,Kensalt,200gm x 30,2.0,12.0
2026-02-12,KCY 427Y,Minute Maid Apple Juice,400ml x 12pcs,6.0,28.8
2026-02-12,KBS 419T,Daima ESL Milk,500ml x 18 packets,2.0,18.0
2026-02-12,KCU 273E,Chapa Mandashi Baking Powder,100g x 12pcs,1.0,1.2
2026-02-12,kcr 384a,Soko Home Baking Flour,2kg x 12 pkts - Bale,6.0,144.0
2026-02-12,KAY 414M,SunVeat Ginger Nuts Biscuits,60 x 3pcs,1.0,1.2
2026-02-12,KAY 414M,Prestige Margarine Original,250g x 2 tubs,2.0,1.0
2026-02-12,KBS 016T,Choco Cream,1pkt x 80pcs,0.0,0.0
2026-02-12,KCG 013L,Menengai Cream,800gm x 12 bars,3.0,28.8
2026-02-12,KDG 776T,Sossi Beef Chunks,35g x 12 packets,2.0,0.84
2026-02-12,KCU 273E,Sossi Beef Chunks,70g x 12 packets,1.0,0.84
2026-02-12,KCR 382A,Minute Maid Apple Juice,1L x 12pcs,1.0,12.0
2026-02-12,KCX 077s,Tamu Tamu,Tutti Fruity (Green) - 11gms x 10 packets x 3 strips,2.0,1.8
2026-02-12,KBT 141D,Dawn Pekee Poa Tissue,10Pack x 4pcs,2.0,4.4
2026-02-12,KCY 427Y,Kiwi Shoe Polish-Black,15ml x 12 pcs,1.0,0.18
2026-02-12,KDH 265A,Club Soda Pineapple,1.25ltr x 6pcs,1.0,7.5
2026-02-12,KCN 315G,Fanta Passion,2L x 6pcs,5.0,60.0
2026-02-12,KCQ 723Y,Dola Gold Maize Flour,2kg x 12 packets,0.0,0.0
2026-02-12,KCN 315G,Tamu Tamu,Tomato Ketchup (Red) - 11gms x 10 packets x 3 strips,2.0,1.8
2026-02-12,KCR 380A,Rhino Kubwa Matchbox,10 x 10 x 1 Outer,6.0,4.8
2026-02-12,KCG 013L,Ace Toilet Cleaner,Citrus Fresh 6 x 250ml,1.0,1.0
2026-02-12,KDG 776T,Fresh Cool Gum,Fruit  4's 1pkt x 25pcs,1.0,0.14
2026-02-12,KBS 016T,Minute Maid Tropical Juice,400ml x 12pcs,4.0,19.2
2026-02-12,KBS 016T,Kabras Sugar,1kg x 20 Packets,1.0,20.0
2026-02-12,KCU 273E,Ringoz Sweet Paprika,12gms x 10 packets x 5 strips,2.0,1.2
2026-02-12,KCR 382A,Fanta Orange,2L x 6pcs,1.0,12.0
2026-02-12,KCY 427Y,Fanta Blackcurrant,2L x 6pcs,5.0,60.0
2026-02-12,KDH 265A,Indomie Noodles Chicken,Jumbo 120g x 20 Carton,3.0,7.2
2026-02-12,KCR 383A,Champ Orange Juice,150ml x 24 bottles,2.0,7.6
2026-02-12,KCY 427Y,Classic Multipurpose Soap,Natural 1kg x 10pcs,4.0,40.0
2026-02-12,KCX 077s,Fanta Orange,1L x 12pcs,7.0,85.4
2026-02-12,Kbn 692W,Fahari ya Kenya,50g x 10 pcs,4.0,2.0
2026-02-12,Kbn 692W,Ajab Home Baking Flour,2kg x 12 Packets,1.0,24.0
2026-02-12,KCG 013L,Kensalt,200gm x 30,1.0,6.0
2026-02-12,KDG 776T,Schweppes Novida Pineapple,350ml x 12pcs,6.0,25.2
2026-02-12,KCU 273E,Ajab Home Baking Flour,2kg x 12 Packets,7.0,168.0
2026-02-12,KCR 382A,Unga wa Dola Home Baking Flour,2kg x 12 pkts Bale,2.0,48.0
2026-02-12,KBT 141D,Quencher Cordial Orange,1 Ltr x 12 pcs,1.0,12.0
2026-02-12,KBT 141D,Kabras Sugar,1kg x 20 Packets,0.0,0.0
2026-02-12,KDK 404Q,Soko Maize Flour,2kg x 12 pkts - Bale,3.0,72.0
2026-02-12,KDK 404Q,Minute Maid Orange Pulpy,1L x 12pcs,1.0,12.0
2026-02-12,KCR 383A,Sprite,2L x 6pcs,3.0,36.0
2026-02-12,KCR 385a,Champ Mango Colada Juice,300ml x 12 bottles,1.0,3.8
2026-02-12,kcr 384a,Champ Orange Juice,300ml x 12 bottles,1.0,3.8
2026-02-12,KBT 141D,Nuvita Wafers Assorted Flavours,9g x 6 x 12,1.0,0.65
2026-02-12,KCY 042Y,ENO Lemon,1 packet x 24 pcs,1.0,0.12
2026-02-12,KCY 042Y,Colgate Regular,35g x 12pcs,1.0,0.42
2026-02-12,KDH 265A,Zenta Soap Cream,1kg x 10 Bars,1.0,10.0
2026-02-12,KCR 385a,Minute Maid Orange Pulpy,400ml x 12pcs,1.0,4.8
2026-02-12,KCL 309P,Softcare  Space Diapers  - Jumbo,Large - 1 packet x 64 pcs,1.0,2.3
2026-02-12,KCL 309P,Amaize Premium Maize Flour,2kg x 12 pkts,1.0,24.0
2026-02-12,KCG 013L,Brown Sugar,50kg sack,3.0,150.0
2026-02-12,KCG 013L,Fahari ya Kenya,15g x 20pcs,1.0,0.3
2026-02-12,KCY 042Y,Mount Kenya Milk,ESL 18pcs x 500ml,82.0,738.0
2026-02-12,KCG 013L,Tam Tam Tomato Paste,50g x 25 sachets,4.0,5.0
2026-02-12,kcr 384a,Minute Maid Mango Juice,1L x 12pcs,2.0,24.0
2026-02-12,KCR 383A,Ariel Original,30g x 18 pcs(3 Strips),1.0,1.0
2026-02-12,KDH 265A,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,1.0,10.0
2026-02-12,KCX 077s,Minute Maid Mango Juice,1L x 12pcs,1.0,12.0
2026-02-12,KBS 871Z,Fanta Blackcurrant,500ml x 12pcs,8.0,48.0
2026-02-12,Kbn 692W,Mount Kenya Milk,ESL 18pcs x 500ml,30.0,270.0
2026-02-12,KCQ 723Y,Quencher Warner Brothers Juice,Assorted - 250ml x 12 packets,1.0,3.2
2026-02-12,KCG 013L,Classic Lily Fresh Detergent Powder,200gm X 1 Pc,5.0,1.0
2026-02-12,KCE 477L,Brown Plain Paper Bag,1/4kg x 50pcs,2.0,0.5
2026-02-12,KDK 324S,Kotex Maxi Essential Long Pads,7 x 4packets,1.0,0.2
2026-02-12,KCY 042Y,Soko Maize Flour,1kg x 24 Packets,2.0,48.0
2026-02-12,KDL 256f,Sprite,350ml x 12pcs,4.0,16.8
2026-02-12,KCN 315G,Dasani Water,500ml x 12pcs,2.0,12.0
2026-02-12,KBT 141D,210 Maize Flour,2kg x 12 packets,7.0,168.0
2026-02-12,KCE 477L,Ajab Home Baking Flour,500g x 24pcs,4.0,48.0
2026-02-12,KCL 309P,Club Soda Pineapple,2ltr x 6pcs,1.0,12.0
2026-02-12,KCR 382A,Fanta Blackcurrant,500ml x 12pcs,1.0,6.0
2026-02-12,KDD 288Y,Dawn Pekee Poa Tissue,40 x 1pc (Wrapped),1.0,2.2
2026-02-12,KBS 419T,Soko Maize Flour,2kg x 12 pkts - Bale,5.0,120.0
2026-02-12,KCY 427Y,Nutrameal Sugar ,500g x 20 Packets,0.0,0.0
2026-02-12,KDK 404Q,Sprite,2L x 6pcs,1.0,12.0
2026-02-12,KDL 256f,Raha Drinking Chocolate,6 x 24 x 8gms,1.0,1.0
2026-02-12,KDG 776T,Champ Orange Juice,150ml x 24 bottles,2.0,7.6
2026-02-12,KCE 477L,Coca-Cola,1L x 12pcs,1.0,12.2
2026-02-12,KDK 324S,210 Maize Flour,2kg x 12 packets,1.0,24.0
2026-02-12,KCY 427Y,Softcare  Space Diapers  - Jumbo,Large - 1 packet x 64 pcs,1.0,2.3
2026-02-12,KAY 414M,Coca-Cola,350ml x 12pcs,2.0,8.4
2026-02-12,KCR 385a,Fanta Blackcurrant,500ml x 12pcs,1.0,6.0
2026-02-12,kcr 384a,Fanta Blackcurrant,2L x 6pcs,6.0,72.0
2026-02-12,KCR 385a,Dasani Water,500ml x 12pcs,1.0,6.0
2026-02-12,KDD 288Y,Ranee Spaghetti,400g x 20pcs,1.0,10.0
2026-02-12,KCQ 720Y,Colgate Herbal,70g x 12pcs,1.0,0.84
2026-02-12,KDG 776T,Coca-Cola,350ml x 12pcs,7.0,29.4
2026-02-12,KBS 871Z,Downy Pouch Sweet Elegant,300ml x 1 Pouch,2.0,0.6
2026-02-12,KCR 382A,Mara Moja Tablets,1 packet x 100pcs,2.0,0.24
2026-02-12,KCX 077s,210 Maize Flour,2kg x 12 packets,2.0,48.0
2026-02-12,KCR 381a,Chapa Mandashi Baking Powder,100g x 12pcs,3.0,3.6
2026-02-12,KDK 324S,Schweppes Novida Pineapple,350ml x 12pcs,3.0,12.6
2026-02-12,KDD 288Y,Fresh Cool Gum,Assorted 4's 1pkt x 25pcs,1.0,0.14
2026-02-12,KBS 419T,Colgate Charcoal,35g x 12pcs,1.0,0.42
2026-02-12,KCY 042Y,Indomie Noodles Chicken,Jumbo 120g x 20 Carton,9.0,21.599999999999998
2026-02-12,KCN 315G,Mount Kenya Milk,ESL 18pcs x 500ml,49.0,441.0
2026-02-12,KCQ 723Y,Kabras Sugar,1kg x 20 Packets,0.0,0.0
2026-02-12,KCN 315G,Sunveat Fun Toys Rings,Tomato - 12g x 30 packets,1.0,0.4
2026-02-12,KAY 414M,Mount Kenya Milk,ESL 21pcs x 200ml,76.0,319.2
2026-02-12,KCY 042Y,SunVeat Happy Happy Vanilla Cream Biscuits,60 x 2pcs,1.0,1.2
2026-02-12,KBS 419T,Classic Multipurpose Soap,Natural 1kg x 10pcs,2.0,20.0
2026-02-12,KCR 382A,Tamu Tamu,Tutti Fruity (Green) - 11gms x 10 packets x 3 strips,1.0,0.9
2026-02-12,KCG 013L,Fresh Cool Gum,Peppermint 1pkt x 50pcs,1.0,0.5
2026-02-12,KDG 776T,Fanta Blackcurrant,350ml x 12pcs,4.0,16.8
2026-02-12,KBS 016T,Fanta Blackcurrant,350ml x 12pcs,4.0,16.8
2026-02-12,KBS 871Z,Mount Kenya Milk,ESL 18pcs x 500ml,75.0,675.0
2026-02-12,KBT 141D,Minute Maid Apple Juice,1L x 12pcs,8.0,96.0
2026-02-12,KCR 381a,Zenta Soap Cream,800gm x 12 bars,2.0,19.2
2026-02-12,KCY 427Y,Dawn Jumbo Tissue,1 bale x 12pcs,1.0,3.8
2026-02-12,KCR 385a,Raha Drinking Chocolate,6 x 24 x 8gms,1.0,1.0
2026-02-12,kcr 384a,Champ Orange Juice,150ml x 24 bottles,1.0,3.8
2026-02-12,kcr 384a,Lotto Mints,1pkt x 75pcs,0.0,0.0
2026-02-12,KCR 385a,Brown Plain Paper Bag,1kg x 50pcs,1.0,0.4
2026-02-12,KCR 378A,SunVeat Bourbon Biscuits,24g x 36 packets,1.0,1.1
2026-02-12,KCR 383A,Fanta Blackcurrant,500ml x 12pcs,4.0,24.0
2026-02-12,KCY 042Y,Minute Maid Orange Pulpy,400ml x 12pcs,1.0,4.8
2026-02-12,KCY 427Y,Coca-Cola,500ml x 12pcs,4.0,24.0
2026-02-12,KDD 288Y,Minute Maid Apple Juice,400ml x 12pcs,5.0,24.0
2026-02-12,KCR 381a,Nuvita Breaktime Tea Biscuits,100g x 24 packets,1.0,2.6
2026-02-12,KCE 477L,Nuvita Coconut Biscuits,72 packets x 4pcs,2.0,1.84
2026-02-12,KDH 265A,Nutrameal Sugar ,500g x 20 Packets,1.0,10.0
2026-02-12,KDH 265A,Fahari ya Kenya,50g x 10 pcs,1.0,0.5
2026-02-12,KCY 427Y,Club Soda Pineapple,350ml x 12pcs ,1.0,4.2
2026-02-12,KBT 141D,Soko Maize Flour,2kg x 12 pkts - Bale,6.0,144.0
2026-02-12,KCX 077s,Ariel Fresh Floral Clean,70g x 12 pcs(2Strips),0.0,0.0
2026-02-12,KBS 871Z,Fanta Blackcurrant,2L x 6pcs,14.0,168.0
2026-02-12,KBS 016T,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,5.0,50.0
2026-02-12,KCR 398A,Coca-Cola,350ml x 12pcs,13.0,54.6
2026-02-12,KCL 309P,Minute Maid Mango Juice,400ml x 12pcs,4.0,19.2
2026-02-12,KCR 382A,Sprite,350ml x 12pcs,6.0,25.2
2026-02-12,KCX 077s,210 Wheat Flour,2kg x 12 packets,4.0,96.0
2026-02-12,KCX 077s,Fanta Blackcurrant,500ml x 12pcs,3.0,18.0
2026-02-12,KBT 141D,Fanta Orange,350ml x 12pcs,6.0,25.2
2026-02-12,KBS 419T,Minute Maid Mango Juice,1L x 12pcs,2.0,24.0
2026-02-12,KDG 776T,Indomie Noodles Beef,Jumbo 120g x 20 Carton,3.0,7.2
2026-02-12,KDG 776T,Power Play  Energy Drink,400ml x 12pcs,1.0,4.8
2026-02-12,KCR 398A,Minute Maid Apple Juice,400ml x 12pcs,6.0,28.8
2026-02-12,KCE 477L,Coca-Cola,350ml x 12pcs,7.0,29.4
2026-02-12,Kbn 692W,Club Soda Pineapple,350ml x 12pcs ,1.0,4.2
2026-02-12,KCX 077s,Bitez,12gms x 10 packets x 5 strips,1.0,0.6
2026-02-12,KBT 141D,Ringoz Sweet Paprika,12gms x 10 packets x 5 strips,2.0,1.2
2026-02-12,KCR 381a,Fanta Passion,2L x 6pcs,7.0,84.0
2026-02-12,KDL 256f,Action Tablets,1 Packet x 100pcs,1.0,1.0
2026-02-12,KCR 378A,Postman Cooking Oil,20 Litre Jerrycan,8.0,160.0
2026-02-12,KCN 315G,Fanta Orange,1L x 12pcs,18.0,219.6
2026-02-12,KCN 315G,	Grade 2 Dawn Pekee  Poa Tissue,Grade 2 - 1 roll x 1pc - Wrapped,3.0,0.3
2026-02-12,KCN 315G,Tam Tam Tomato Paste,50g x 25 sachets,1.0,1.25
2026-02-12,KCQ 723Y,Chapa Mandashi Baking Powder,100g x 12pcs,1.0,1.2
2026-02-12,KCQ 723Y,Coca-Cola,500ml x 12pcs,4.0,24.0
2026-02-12,KCN 315G,Sprite,2L x 6pcs,2.0,24.0
2026-02-12,KCR 383A,Brown Plain Paper Bag,1/2kg x 50pcs,1.0,0.3
2026-02-12,KBS 419T,Minute Maid Orange Pulpy,400ml x 12pcs,3.0,14.4
2026-02-12,KBS 419T,Sossi Classic Chunks,35g x 12 packets,1.0,0.42
2026-02-12,KDK 324S,SunVeat Ginger Nuts Biscuits,60 x 3pcs,2.0,2.4
2026-02-12,KCR 381a,Tam Tam Tomato Paste,50g x 25 sachets,6.0,7.5
2026-02-12,KCR 381a,Soko Maize Flour,2kg x 12 pkts - Bale,4.0,96.0
2026-02-12,KBT 141D,Soko Maize Flour,1kg x 24 Packets,4.0,96.0
2026-02-12,KCR 382A,Sprite,2L x 6pcs,2.0,24.0
2026-02-12,Kbn 692W,Big Bang Lollipop, XL Assorted 1 X 50 Pcs,3.0,1.5
2026-02-12,KCG 013L,Wrigley's Orbit Chewing Gum,Peppermint - 1 pkt x 50pcs,2.0,1.7
2026-02-12,KCR 398A,Fanta Orange,350ml x 12pcs,6.0,25.2
2026-02-12,KDG 776T,Chapa Mandashi Baking Powder,100g x 12pcs,1.0,1.2
2026-02-12,KCR 398A,Champ Orange Juice,150ml x 24 bottles,1.0,3.8
2026-02-12,KCG 013L,Chapa Mandashi Baking Powder,100g x 12pcs,1.0,1.2
2026-02-12,KCR 383A,Rhino Kubwa Matchbox,10 x 10 x 1 Outer,2.0,1.6
2026-02-12,KDK 324S,Brown Sugar,50kg sack,1.0,50.0
2026-02-12,KCX 077s,Wrigley's Orbit Chewing Gum,Peppermint - 1 pkt x 50pcs,1.0,0.85
2026-02-12,KCR 382A,Blue Band Margarine Original,30g x 12 sachets,0.0,0.0
2026-02-12,Kbn 692W,Kabras Sugar,1kg x 20 Packets,2.0,40.0
2026-02-12,KCG 013L,Jellypop Ready to Eat Jelly,Blackcurrant 30g x 24cups,2.0,1.8
2026-02-12,KBS 871Z,Minute Maid Tropical Juice,1L x 12pcs,1.0,12.0
2026-02-12,KDL 256f,Softcare  Space Diapers  - Jumbo,Large - 1 packet x 64 pcs,1.0,2.3
2026-02-12,KCR 378A,Coca-Cola,2L x 6pcs,13.0,156.0
2026-02-12,KCR 385a,Rhino Matchbox,10 x 10 x 1 Outer,3.0,2.4
2026-02-12,kcr 384a,Blue Band Margarine Original,30g x 12 sachets,0.0,0.0
2026-02-12,KCQ 720Y,Daima ESL Milk,500ml x 18 packets,3.0,27.0
2026-02-12,KDL 256f,Postman Cooking Oil,20 Litre Jerrycan,14.0,280.0
2026-02-12,KCN 315G,Vimto Sparkling Blackcurrant & Rasperry Flavoured Drink,300ml x 12pcs,0.0,0.0
2026-02-12,KCR 378A,Salit Cooking Oil,20 Litres,3.0,60.0
2026-02-12,KCY 042Y,Mara Moja Tablets,1 packet x 100pcs,3.0,0.36
2026-02-12,KCU 273E,Sossi Beef Chunks,35g x 12 packets,1.0,0.42
2026-02-12,Kbn 692W,Postman Cooking Oil,20 Litre Jerrycan,1.0,20.0
2026-02-12,KCE 477L,Safari Lemonade,300ml x 12 bottles,6.0,27.6
2026-02-12,KCE 477L,Tamu Tamu,Tutti Fruity (Green) - 11gms x 10 packets x 3 strips,1.0,0.9
2026-02-12,KCG 013L,Prestige Margarine Original,250g x 2 tubs,1.0,0.5
